Fwd Header Length.1,Fwd Packet Length Max,Bwd Header Length,Fwd Header Length,Total Fwd Packets,Fwd IAT Max,Bwd Packets/s,Init_Win_bytes_backward,Total Length of Bwd Packets,Init_Win_bytes_forward,Max Packet Length,Bwd Packet Length Max,Packet Length Mean,Average Packet Size,Packet Length Std,Subflow Bwd Bytes,Packet Length Variance,Bwd Packet Length Mean,Avg Bwd Segment Size,Bwd Packet Length Std,Predicted
64,14,20,64,2,245,4081.632653,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,234,4273.504274,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,27,488,296,9,3117097,1.620175899,227,188,29200,34,34,11.96,12.45833333,12.83056247,188,164.6233333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,233,4291.845494,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,313,3194.888179,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,26,488,296,9,3175646,1.71194612,227,188,29200,34,34,11.88,12.375,12.76166133,188,162.86,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,203,4926.108374,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,29,488,296,9,3174049,1.691398674,227,188,29200,34,34,12.04,12.54166667,12.93406355,188,167.29,12.53333333,12.53333333,14.54975045,BruteForce
296,24,488,296,9,3626192,1.539571451,227,188,29200,34,34,11.84,12.33333333,12.71377206,188,161.64,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3626158,1.53969519,227,188,29200,34,34,11.84,12.33333333,12.68424219,188,160.89,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,3134689,1.554737648,227,188,29200,34,34,11.88,12.375,12.75512969,188,162.6933333,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3138023,1.711544895,227,188,29200,34,34,11.88,12.375,12.70931417,188,161.5266667,12.53333333,12.53333333,14.54975045,BruteForce
296,28,488,296,9,3203845,1.685802397,227,188,29200,34,34,12.16,12.66666667,13.04696644,188,170.2233333,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,3649194,1.532947644,227,188,29200,34,34,11.88,12.375,12.73878592,188,162.2766667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,314,3184.713376,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,23,488,296,9,2780816,1.826596116,227,188,29200,34,34,11.52,12.0,12.47704559,188,155.6766667,12.53333333,12.53333333,14.54975045,BruteForce
296,28,488,296,9,2782453,1.823725723,227,188,29200,34,34,12.08,12.58333333,12.95800911,188,167.91,12.53333333,12.53333333,14.54975045,BruteForce
296,28,488,296,9,2786404,1.821599359,227,188,29200,34,34,12.36,12.875,13.20631162,188,174.4066667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,253,3952.56917,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,26,488,296,9,2969349,1.773404536,227,188,29200,34,34,11.8,12.29166667,12.69514343,188,161.1666667,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3153569,1.703823459,227,188,29200,34,34,11.76,12.25,12.63685087,188,159.69,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,271,3690.0369,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,19,488,296,9,3328990,1.667873095,227,188,29200,34,34,11.48,11.95833333,12.41007655,188,154.01,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,3174198,1.587985345,227,188,29200,34,34,11.8,12.29166667,12.67214794,188,160.5833333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,246,4065.04065,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,0,64,2,3,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,24,488,296,9,3197656,1.580526397,227,188,29200,34,34,11.68,12.16666667,12.57550529,188,158.1433333,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,3205316,1.564886452,227,188,29200,34,34,11.72,12.20833333,12.61784451,188,159.21,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3094380,1.78971686,227,188,29200,34,34,11.52,12.0,12.47704559,188,155.6766667,12.53333333,12.53333333,14.54975045,BruteForce
296,26,488,296,9,3094877,1.789224147,227,188,29200,34,34,11.76,12.25,12.66320128,188,160.3566667,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3545452,1.628977556,227,188,29200,34,34,11.56,12.04166667,12.50359948,188,156.34,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,258,3875.968992,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,290,3448.275862,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,244,4098.360656,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,270,3703.703704,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,250,4000.0,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,28,488,296,9,3142313,1.833758765,227,188,29200,34,34,12.04,12.54166667,12.89857873,188,166.3733333,12.53333333,12.53333333,14.54975045,BruteForce
296,20,488,296,9,3113953,1.819888543,227,188,29200,34,34,11.44,11.91666667,12.38978074,188,153.5066667,12.53333333,12.53333333,14.54975045,BruteForce
296,24,488,296,9,3584849,1.660276998,227,188,29200,34,34,11.92,12.41666667,12.75055554,188,162.5766667,12.53333333,12.53333333,14.54975045,BruteForce
296,26,488,296,9,3585466,1.606655237,227,188,29200,34,34,11.88,12.375,12.74859469,188,162.5266667,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,2779854,1.709313273,227,188,29200,34,34,11.84,12.33333333,12.71704892,188,161.7233333,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,2779640,1.708212288,227,188,29200,34,34,11.72,12.20833333,12.58808961,188,158.46,12.53333333,12.53333333,14.54975045,BruteForce
296,30,488,296,9,2721515,1.865083352,227,188,29200,34,34,12.12,12.625,13.01383879,188,169.36,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,273,3663.003663,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,28,488,296,9,3289136,1.728120753,227,188,29200,34,34,12.0,12.5,12.87115638,188,165.6666667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,231,4329.004329,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,259,3861.003861,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,239,4184.100418,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,23,488,296,9,3307297,1.724750317,227,188,29200,34,34,11.68,12.16666667,12.56887691,188,157.9766667,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3308582,1.75984168,227,188,29200,34,34,11.72,12.20833333,12.60132268,188,158.7933333,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,2953301,1.671619676,227,188,29200,34,34,11.68,12.16666667,12.61520247,188,159.1433333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,258,3875.968992,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,239,4184.100418,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,24,488,296,9,3335183,1.667472426,227,188,29200,34,34,11.8,12.29166667,12.655697,188,160.1666667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,0,64,2,48,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,0,64,2,1,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,0,64,2,2,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3420969,1.683550433,227,188,29200,34,34,11.64,12.125,12.52623913,188,156.9066667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,211,4739.336493,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,237,4219.409283,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,259,3861.003861,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3012087,1.655923769,227,188,29200,34,34,11.52,12.0,12.45364739,188,155.0933333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,336,2976.190476,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,229,4366.812227,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,26,488,296,9,3207198,1.667322851,227,188,29200,34,34,11.8,12.29166667,12.70826503,188,161.5,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,3208057,1.626851818,227,188,29200,34,34,11.52,12.0,12.46702317,188,155.4266667,12.53333333,12.53333333,14.54975045,BruteForce
296,20,488,296,9,3230039,1.62094468,227,188,29200,34,34,11.48,11.95833333,12.42014493,188,154.26,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,258,3875.968992,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,251,3984.063745,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,25,488,296,9,3443241,1.810113757,227,188,29200,34,34,11.76,12.25,12.64344362,188,159.8566667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,0,64,2,24,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3233881,1.64074903,227,188,29200,34,34,11.64,12.125,12.52623913,188,156.9066667,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,3229981,1.639988966,227,188,29200,34,34,11.88,12.375,12.72896958,188,162.0266667,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3253395,1.63957219,227,188,29200,34,34,11.56,12.04166667,12.50359948,188,156.34,12.53333333,12.53333333,14.54975045,BruteForce
296,21,488,296,9,3601848,1.718782639,227,188,29200,34,34,11.44,11.91666667,12.40658427,188,153.9233333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,240,4166.666667,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,26,488,296,9,2841544,1.841307751,227,188,29200,34,34,11.96,12.45833333,12.82081641,188,164.3733333,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3618688,1.542094238,227,188,29200,34,34,11.6,12.08333333,12.51998403,188,156.75,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,244,4098.360656,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,23,488,296,9,3620485,1.54265487,227,188,29200,34,34,11.72,12.20833333,12.60132268,188,158.7933333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,237,4219.409283,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,235,4255.319149,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,21,488,296,9,3109251,1.683465974,227,188,29200,34,34,11.6,12.08333333,12.49333155,188,156.0833333,12.53333333,12.53333333,14.54975045,BruteForce
296,24,488,296,9,3108475,1.731565751,227,188,29200,34,34,11.84,12.33333333,12.68752668,188,160.9733333,12.53333333,12.53333333,14.54975045,BruteForce
296,21,488,296,9,2953303,1.758112341,227,188,29200,34,34,11.64,12.125,12.51958466,188,156.74,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,235,4255.319149,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3127363,1.701978755,227,188,29200,34,34,11.68,12.16666667,12.55560964,188,157.6433333,12.53333333,12.53333333,14.54975045,BruteForce
296,24,488,296,9,2971885,1.746598383,227,188,29200,34,34,11.64,12.125,12.55282173,188,157.5733333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,238,4201.680672,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,217,4608.294931,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3148465,1.66174237,227,188,29200,34,34,11.72,12.20833333,12.58146785,188,158.2933333,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,3154556,1.647976779,227,188,29200,34,34,11.96,12.45833333,12.79153366,188,163.6233333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,206,4854.368932,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,27,488,296,9,3324555,1.625207268,227,188,29200,34,34,11.92,12.41666667,12.78970941,188,163.5766667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,260,3846.153846,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,26,488,296,9,3330716,1.665630829,227,188,29200,34,34,11.88,12.375,12.74205635,188,162.36,12.53333333,12.53333333,14.54975045,BruteForce
296,29,488,296,9,3369475,1.560012917,227,188,29200,34,34,11.92,12.41666667,12.88060558,188,165.91,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,264,3787.878788,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,0,64,2,49,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,24,488,296,9,3540632,1.629597842,227,188,29200,34,34,11.88,12.375,12.72242115,188,161.86,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3538847,1.587497463,227,188,29200,34,34,11.72,12.20833333,12.60132268,188,158.7933333,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,3138720,1.592541132,227,188,29200,34,34,11.48,11.95833333,12.43355675,188,154.5933333,12.53333333,12.53333333,14.54975045,BruteForce
296,32,488,296,9,2730344,1.798968831,227,188,29200,34,34,12.2,12.70833333,13.13392554,188,172.5,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,2731116,1.794497496,227,188,29200,34,34,11.8,12.29166667,12.6589889,188,160.25,12.53333333,12.53333333,14.54975045,BruteForce
296,25,488,296,9,2716533,1.767271545,227,188,29200,34,34,11.84,12.33333333,12.69737506,188,161.2233333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,238,4201.680672,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,0,64,2,17,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,24,488,296,9,3159304,1.566196387,227,188,29200,34,34,11.76,12.25,12.64014768,188,159.7733333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,247,4048.582996,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,23,488,296,9,3243749,1.716496365,227,188,29200,34,34,11.56,12.04166667,12.50359948,188,156.34,12.53333333,12.53333333,14.54975045,BruteForce
296,27,488,296,9,3559882,1.510414763,227,188,29200,34,34,11.84,12.33333333,12.7366924,188,162.2233333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,226,4424.778761,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,28,488,296,9,3269596,1.70588244,227,188,29200,34,34,11.88,12.375,12.78775456,188,163.5266667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,199,5025.125628,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,199,5025.125628,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,23,488,296,9,3538773,1.477090329,227,188,29200,34,34,11.8,12.29166667,12.64911064,188,160.0,12.53333333,12.53333333,14.54975045,BruteForce
296,26,488,296,9,3284366,1.638972045,227,188,29200,34,34,11.88,12.375,12.76166133,188,162.86,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,2852661,1.684529606,227,188,29200,34,34,11.6,12.08333333,12.50333289,188,156.3333333,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3027002,1.705555415,227,188,29200,34,34,11.84,12.33333333,12.68424219,188,160.89,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,3284218,1.622742279,227,188,29200,34,34,11.76,12.25,12.61705195,188,159.19,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,269,3717.472119,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,219,4566.210046,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,27,488,296,9,3049889,1.719614554,227,188,29200,34,34,11.92,12.41666667,12.78970941,188,163.5766667,12.53333333,12.53333333,14.54975045,BruteForce
296,20,488,296,9,3061877,1.715142109,227,188,29200,34,34,11.44,11.91666667,12.40322539,188,153.84,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,228,4385.964912,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,240,4166.666667,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3521403,1.634690486,227,188,29200,34,34,11.72,12.20833333,12.58808961,188,158.46,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,3323382,1.6716642,227,188,29200,34,34,11.68,12.16666667,12.5655614,188,157.8933333,12.53333333,12.53333333,14.54975045,BruteForce
296,27,488,296,9,2831639,1.660854414,227,188,29200,34,34,11.8,12.29166667,12.7410099,188,162.3333333,12.53333333,12.53333333,14.54975045,BruteForce
296,30,488,296,9,2838043,1.833985662,227,188,29200,34,34,12.44,12.95833333,13.29185214,188,176.6733333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,0,64,2,19,0.0,-1,0,229,14,0,9.333333333,14.0,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,223,4484.304933,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,214,4672.897196,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,22,488,296,9,3015053,1.740731302,227,188,29200,34,34,11.6,12.08333333,12.50333289,188,156.3333333,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,3459867,1.625789266,227,188,29200,34,34,11.68,12.16666667,12.55229063,188,157.56,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,319,3134.796238,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,210,4761.904762,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,228,4385.964912,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,283,3533.568905,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,215,4651.162791,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,196,5102.040816,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,25,488,296,9,3210619,1.626253543,227,188,29200,34,34,11.84,12.33333333,12.69737506,188,161.2233333,12.53333333,12.53333333,14.54975045,BruteForce
296,28,488,296,9,2799769,1.727766638,227,188,29200,34,34,12.08,12.58333333,12.95800911,188,167.91,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,2800441,1.711787483,227,188,29200,34,34,11.76,12.25,12.61705195,188,159.19,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,275,3636.363636,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,244,4098.360656,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,312,3205.128205,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,25,488,296,9,2828900,1.668702112,227,188,29200,34,34,11.88,12.375,12.72896958,188,162.0266667,12.53333333,12.53333333,14.54975045,BruteForce
296,24,488,296,9,2988555,1.742774602,227,188,29200,34,34,11.76,12.25,12.64014768,188,159.7733333,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,232,4310.344828,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,220,4545.454545,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,226,4424.778761,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,29,488,296,9,3361382,1.561145544,227,188,29200,34,34,12.16,12.66666667,13.02139265,188,169.5566667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,254,3937.007874,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,29,488,296,9,2932093,1.752113955,227,188,29200,34,34,12.2,12.70833333,13.04798835,188,170.25,12.53333333,12.53333333,14.54975045,BruteForce
296,23,488,296,9,2934366,1.769815235,227,188,29200,34,34,11.8,12.29166667,12.64911064,188,160.0,12.53333333,12.53333333,14.54975045,BruteForce
296,22,488,296,9,3389368,1.613455097,227,188,29200,34,34,11.76,12.25,12.61374911,188,159.1066667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,220,4545.454545,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,232,4310.344828,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
296,29,488,296,9,3110472,1.731142692,227,188,29200,34,34,11.96,12.45833333,12.91794617,188,166.8733333,12.53333333,12.53333333,14.54975045,BruteForce
296,29,488,296,9,2966950,1.656618722,227,188,29200,34,34,11.8,12.29166667,12.80299444,188,163.9166667,12.53333333,12.53333333,14.54975045,BruteForce
64,14,20,64,2,222,4504.504505,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
64,14,20,64,2,255,3921.568627,0,0,229,14,0,7.0,9.333333333,8.082903769,0,65.33333333,0.0,0.0,0.0,BruteForce
520,1133,520,520,26,54950462,0.2576931416769017,1310,156,255,1133,6,113.08638815941016,115.26112639416203,247.00406021683665,156,61040.93579717213,6.0,6.0,0.0,Infiltration
212,480,200,212,10,55937235,0.1038376449141594,544,60,255,480,6,56.37395482464111,61.31910613719546,121.9028869016166,60,29859.951331882952,6.0,6.0,0.0,Infiltration
22224,1368,22225,22224,1110,33743776,9.375133479236338,1853,6797,5811,1368,140,196.56230981321323,198.02135956951705,345.4583554580141,6797,121617.06257046324,9.870091681434545,9.870091681434545,23.02672402436425,Infiltration
101128,1273,101136,101128,5056,6079972,42.14222377073331,3294,30490,6198,1273,160,264.8079781,264.83454319545825,305.3450186301259,30490,93412.87417043964,6.027472624104025,6.027472624104025,2.082505934496949,Infiltration
478,1012,478,478,23,55000000,0.2676542206645775,1316,143,255,1012,6,106.85287604354788,109.09915259869838,225.99801021528637,143,52160.53511304634,6.0,6.0,0.0,Infiltration
38897,1273,38883,38897,1944,29398594,19.855659971062703,3733,11664,1337,1273,6,218.89940182795493,218.956621999666,286.77297945570155,11664,82290.01262235489,6.0,6.0,0.0,Infiltration
3305,974,3323,3305,165,1160953,1.4800977822090076,1518,997,365,974,6,134.22718839367062,142.52874818801416,273.1229976048927,997,74683.84458270462,6.0,6.0,0.0,Infiltration
520,1165,520,520,26,54987229,0.2574204409854026,1415,156,255,1165,6,113.20432069168464,115.3813268562142,249.33393221644616,156,62177.01102603329,6.0,6.0,0.0,Infiltration
516,1177,516,516,25,55000000,0.255804207603852,1452,155,255,1177,6,113.935089015382,116.13991759651132,254.673804072582,155,64973.28772320387,6.0,6.0,0.0,Infiltration
3429,1445,3466,3429,170,36354432,2.100331519683106,769,1272,7559,1445,246,187.61344073318912,190.1904025593932,383.0457054126816,1272,147617.93187168753,12.929319679981631,12.929319679981631,41.22887649224588,Infiltration
9349,1375,9261,9349,467,11531581,6.6756832176622725,1785,2778,255,1375,2,522.930402816377,579.7786995747527,471.0497515121997,2778,265217.5695031762,2.694838130756346,2.694838130756346,0.0,Infiltration
300,1232,300,300,15,101589438,0.1463970446101638,1452,90,255,1232,6,168.24311067173963,173.85121434898835,336.8813489175527,90,113761.58572848322,6.0,6.0,0.0,Infiltration
685,1460,656,685,34,66293181,0.4029032873262259,1245,196,255,1460,6,180.7658662784338,183.93678179831903,371.63339051598575,196,138216.01397823807,6.0,6.0,0.0,Infiltration
506,1126,506,506,25,54939229,0.2508067819328138,1278,151,255,1126,6,116.2101854795957,118.50806989236544,267.04588150785094,151,71695.31845248463,6.0,6.0,0.0,Infiltration
365,1460,354,365,18,98144071,0.1708289044933082,1452,106,255,1460,6,170.2121263814418,175.44635990834365,359.88369816356965,106,129740.27624077878,6.0,6.0,0.0,Infiltration
694,1460,682,694,34,18755302,1.4073047213702508,1434,204,255,1460,6,195.9978484579474,198.8481549212433,400.412707700304,204,160369.89263520145,6.0,6.0,0.0,Infiltration
819,1458,779,819,40,55099788,0.4901860471758572,1452,233,255,1458,6,184.4520984048512,186.7602583280929,377.2475326606474,233,142397.43786569225,6.0,6.0,0.0,Infiltration
15312,1336,15298,15312,765,22918068,6.759915132637031,3097,4589,255,1336,6,163.35968505528558,164.48165720475274,293.557063359293,4589,93479.69272296692,6.0,6.0,0.0,Infiltration
